offerPrice,address,pageUrl,text,brand,imageUrl,features,pixels
"$1,299,888","425 Emerson St, Fremont, CA 94539",https://www.realtor.com/realestateandhomes-detail/425-Emerson-St_Fremont_CA_94539_M28535-75733?ex=CA2922209767,"Located within walking distance from Ohlone College where one can embark on the hiking challenge of Mission Peak, this 3 bedroom 2 bathroom house in the Mission Area has much to offer. Established trees in the backyard yield an abundance of apricots, both navel & mandarin oranges, apples, lemons, and curry leaves. The front yard provides plenty of land in full sun and well amended with organic matter for those who wish to garden or it can be converted into the proverbial lawn where children freely frolic barefoot. Solar tubes bring plenty of natural light into the house, and the solar panels are owned and less than a year old. Easy access BART, Fwy 680 & 880/Convenient commute to Silicon Valley, Facebook Google & apple. AWARD WINNING MISSION SCHOOLS. Addition in the back of the house is permitted and currently used as 4th bedroom. Can be rented with separate entry or converted into a family room. IN CURRENT TIMES THIS CAN BE THE BEST ROOM FOR PEACE AND QUITE TO WORK FROM HOME.",,https://ap.rdcpix.com/407359ee4785dd0cf1b13c56d14ae08el-m4182547465xd-w300_h300_q80.jpg,,"[[[255 255 250]
  [251 252 246]
  [255 255 251]
  ...
  [184 182 183]
  [180 180 180]
  [178 178 178]]

 [[217 214 209]
  [210 209 205]
  [217 216 212]
  ...
  [184 182 183]
  [180 180 180]
  [179 179 179]]

 [[197 192 189]
  [192 187 184]
  [197 193 192]
  ...
  [185 183 184]
  [181 181 181]
  [180 180 180]]

 ...

 [[185 185 161]
  [179 177 154]
  [181 175 151]
  ...
  [152 129  97]
  [155 132 100]
  [159 134 103]]

 [[184 184 160]
  [177 175 152]
  [179 173 149]
  ...
  [154 131  99]
  [155 132 100]
  [158 133 102]]

 [[182 182 158]
  [175 173 150]
  [177 171 147]
  ...
  [153 130  98]
  [152 129  97]
  [153 128  97]]]"
"$1,299,888","425 Emerson St, Fremont, CA 94539",https://www.realtor.com/realestateandhomes-detail/425-Emerson-St_Fremont_CA_94539_M28535-75733?ex=CA2922209767,"Located within walking distance from Ohlone College where one can embark on the hiking challenge of Mission Peak, this 3 bedroom 2 bathroom house in the Mission Area has much to offer. Established trees in the backyard yield an abundance of apricots, both navel & mandarin oranges, apples, lemons, and curry leaves. The front yard provides plenty of land in full sun and well amended with organic matter for those who wish to garden or it can be converted into the proverbial lawn where children freely frolic barefoot. Solar tubes bring plenty of natural light into the house, and the solar panels are owned and less than a year old. Easy access BART, Fwy 680 & 880/Convenient commute to Silicon Valley, Facebook Google & apple. AWARD WINNING MISSION SCHOOLS. Addition in the back of the house is permitted and currently used as 4th bedroom. Can be rented with separate entry or converted into a family room. IN CURRENT TIMES THIS CAN BE THE BEST ROOM FOR PEACE AND QUITE TO WORK FROM HOME.",,https://ap.rdcpix.com/407359ee4785dd0cf1b13c56d14ae08el-m3504861906xd-w1020_h770_q80.jpg,,"[[[255 255 255]
  [245 245 245]
  [253 253 253]
  ...
  [ 46 112 198]
  [ 45 111 197]
  [ 44 110 196]]

 [[237 237 237]
  [255 255 255]
  [236 236 236]
  ...
  [ 49 115 201]
  [ 49 115 201]
  [ 49 115 201]]

 [[254 254 254]
  [242 242 242]
  [255 255 255]
  ...
  [ 53 119 205]
  [ 54 120 206]
  [ 55 121 207]]

 ...

 [[205 191 164]
  [218 204 177]
  [207 193 166]
  ...
  [198 181 155]
  [209 189 164]
  [199 177 153]]

 [[208 194 167]
  [217 203 176]
  [209 195 168]
  ...
  [203 186 160]
  [207 187 162]
  [200 178 154]]

 [[213 199 172]
  [215 201 174]
  [214 200 173]
  ...
  [202 185 159]
  [200 180 155]
  [203 181 157]]]"
"$1,299,888","425 Emerson St, Fremont, CA 94539",https://www.realtor.com/realestateandhomes-detail/425-Emerson-St_Fremont_CA_94539_M28535-75733?ex=CA2922209767,"Located within walking distance from Ohlone College where one can embark on the hiking challenge of Mission Peak, this 3 bedroom 2 bathroom house in the Mission Area has much to offer. Established trees in the backyard yield an abundance of apricots, both navel & mandarin oranges, apples, lemons, and curry leaves. The front yard provides plenty of land in full sun and well amended with organic matter for those who wish to garden or it can be converted into the proverbial lawn where children freely frolic barefoot. Solar tubes bring plenty of natural light into the house, and the solar panels are owned and less than a year old. Easy access BART, Fwy 680 & 880/Convenient commute to Silicon Valley, Facebook Google & apple. AWARD WINNING MISSION SCHOOLS. Addition in the back of the house is permitted and currently used as 4th bedroom. Can be rented with separate entry or converted into a family room. IN CURRENT TIMES THIS CAN BE THE BEST ROOM FOR PEACE AND QUITE TO WORK FROM HOME.",,https://ap.rdcpix.com/407359ee4785dd0cf1b13c56d14ae08el-m1386851066xd-w300_h300_q80.jpg,,"[[[251 255 253]
  [247 255 251]
  [249 255 255]
  ...
  [173 164 147]
  [174 165 148]
  [175 166 149]]

 [[213 218 212]
  [209 214 210]
  [215 221 219]
  ...
  [173 164 147]
  [174 165 148]
  [175 166 149]]

 [[187 188 182]
  [183 184 178]
  [189 191 186]
  ...
  [173 164 147]
  [174 165 148]
  [175 166 149]]

 ...

 [[180 180 182]
  [179 179 181]
  [179 179 181]
  ...
  [146 137 120]
  [147 138 121]
  [148 139 122]]

 [[179 179 181]
  [178 178 180]
  [178 178 180]
  ...
  [146 137 120]
  [147 138 121]
  [148 139 122]]

 [[181 181 183]
  [180 180 182]
  [180 180 182]
  ...
  [146 137 120]
  [147 138 121]
  [147 138 121]]]"
"$1,299,888","425 Emerson St, Fremont, CA 94539",https://www.realtor.com/realestateandhomes-detail/425-Emerson-St_Fremont_CA_94539_M28535-75733?ex=CA2922209767,"Located within walking distance from Ohlone College where one can embark on the hiking challenge of Mission Peak, this 3 bedroom 2 bathroom house in the Mission Area has much to offer. Established trees in the backyard yield an abundance of apricots, both navel & mandarin oranges, apples, lemons, and curry leaves. The front yard provides plenty of land in full sun and well amended with organic matter for those who wish to garden or it can be converted into the proverbial lawn where children freely frolic barefoot. Solar tubes bring plenty of natural light into the house, and the solar panels are owned and less than a year old. Easy access BART, Fwy 680 & 880/Convenient commute to Silicon Valley, Facebook Google & apple. AWARD WINNING MISSION SCHOOLS. Addition in the back of the house is permitted and currently used as 4th bedroom. Can be rented with separate entry or converted into a family room. IN CURRENT TIMES THIS CAN BE THE BEST ROOM FOR PEACE AND QUITE TO WORK FROM HOME.",,https://ap.rdcpix.com/407359ee4785dd0cf1b13c56d14ae08el-m3504861906xd-w300_h300_q80.jpg,,"[[[255 255 248]
  [250 249 244]
  [255 255 251]
  ...
  [ 45 115 200]
  [ 46 118 203]
  [ 47 119 204]]

 [[217 216 211]
  [209 208 203]
  [214 215 210]
  ...
  [ 42 114 198]
  [ 43 115 200]
  [ 44 116 201]]

 [[190 189 185]
  [185 186 181]
  [196 196 194]
  ...
  [ 38 112 197]
  [ 37 111 196]
  [ 37 111 196]]

 ...

 [[208 193 164]
  [207 192 163]
  [206 191 162]
  ...
  [205 185 158]
  [213 189 161]
  [147 120  93]]

 [[212 198 171]
  [208 194 167]
  [203 189 162]
  ...
  [208 191 163]
  [214 194 167]
  [188 164 138]]

 [[207 195 169]
  [208 196 170]
  [211 199 173]
  ...
  [209 193 167]
  [196 179 153]
  [205 185 160]]]"
"$1,299,888","425 Emerson St, Fremont, CA 94539",https://www.realtor.com/realestateandhomes-detail/425-Emerson-St_Fremont_CA_94539_M28535-75733?ex=CA2922209767,"Located within walking distance from Ohlone College where one can embark on the hiking challenge of Mission Peak, this 3 bedroom 2 bathroom house in the Mission Area has much to offer. Established trees in the backyard yield an abundance of apricots, both navel & mandarin oranges, apples, lemons, and curry leaves. The front yard provides plenty of land in full sun and well amended with organic matter for those who wish to garden or it can be converted into the proverbial lawn where children freely frolic barefoot. Solar tubes bring plenty of natural light into the house, and the solar panels are owned and less than a year old. Easy access BART, Fwy 680 & 880/Convenient commute to Silicon Valley, Facebook Google & apple. AWARD WINNING MISSION SCHOOLS. Addition in the back of the house is permitted and currently used as 4th bedroom. Can be rented with separate entry or converted into a family room. IN CURRENT TIMES THIS CAN BE THE BEST ROOM FOR PEACE AND QUITE TO WORK FROM HOME.",,https://ap.rdcpix.com/407359ee4785dd0cf1b13c56d14ae08el-m154657192xd-w1020_h770_q80.jpg,,"[[[255 255 255]
  [245 245 245]
  [253 253 253]
  ...
  [ 21 115 203]
  [ 21 115 203]
  [ 21 115 203]]

 [[237 237 237]
  [255 255 255]
  [236 236 236]
  ...
  [ 23 114 203]
  [ 23 114 203]
  [ 23 114 203]]

 [[254 254 254]
  [242 242 242]
  [255 255 255]
  ...
  [ 25 114 204]
  [ 25 114 204]
  [ 25 114 204]]

 ...

 [[205 191 162]
  [201 187 158]
  [201 187 158]
  ...
  [ 83  18   0]
  [141  74  47]
  [221 151 125]]

 [[206 190 164]
  [207 191 165]
  [208 192 166]
  ...
  [172 105  78]
  [191 124  97]
  [121  51  25]]

 [[227 210 184]
  [227 210 184]
  [223 206 180]
  ...
  [167 100  73]
  [183 113  87]
  [129  59  33]]]"
"$1,428,000","4516 Macbeth Ave, Fremont, CA, 94555",https://www.realtor.com/realestateandhomes-detail/4516-MacBeth-Ave_Fremont_CA_94555_M15686-97823,"Learn more about 4516 Macbeth Ave
Ask a question
I am interested in 4516 Macbeth Ave.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/76f77edc8afa2e84d565fe84887c9521l-m1845465442od-w640_h480.jpg,,"[[[ 99 145 205]
  [ 99 145 205]
  [ 97 145 207]
  ...
  [ 96 156 216]
  [ 99 159 219]
  [105 165 225]]

 [[ 99 145 205]
  [ 99 145 205]
  [ 97 145 207]
  ...
  [102 162 222]
  [105 165 225]
  [110 170 230]]

 [[ 97 145 207]
  [ 97 145 207]
  [ 96 146 209]
  ...
  [102 162 224]
  [105 165 227]
  [110 170 232]]

 ...

 [[134 123  95]
  [147 136 108]
  [147 136 108]
  ...
  [ 69  74  68]
  [ 65  70  64]
  [ 74  79  73]]

 [[139 128 100]
  [150 139 111]
  [148 137 109]
  ...
  [ 69  74  68]
  [ 63  68  62]
  [ 71  76  70]]

 [[145 134 106]
  [153 142 114]
  [149 138 110]
  ...
  [ 69  74  68]
  [ 62  67  61]
  [ 67  72  66]]]"
"$1,099,000","39529 Dorrington Ct, Fremont, CA, 94538",https://www.realtor.com/realestateandhomes-detail/39529-Dorrington-Ct_Fremont_CA_94538_M21139-95839,"Learn more about 39529 Dorrington Ct
Ask a question
I am interested in 39529 Dorrington Ct.
I have served in the U.S. Military.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/3de076098429730103bb5440adbf85eel-m3568856167od-w640_h480.jpg,,"[[[255 252 246]
  [252 245 239]
  [255 254 248]
  ...
  [  5  29  33]
  [ 10  34  38]
  [ 20  44  48]]

 [[244 243 241]
  [255 255 253]
  [242 241 239]
  ...
  [  4  28  32]
  [ 26  50  54]
  [ 45  69  73]]

 [[251 255 255]
  [249 254 255]
  [221 226 230]
  ...
  [ 34  55  60]
  [ 23  47  51]
  [  8  32  36]]

 ...

 [[ 29  87 124]
  [ 24  80 117]
  [ 13  67 103]
  ...
  [ 75 104 120]
  [ 73 102 118]
  [ 74 103 119]]

 [[ 16  50  75]
  [ 11  46  68]
  [  2  37  59]
  ...
  [133 151 161]
  [131 149 159]
  [127 145 155]]

 [[  0  12  25]
  [  0  12  25]
  [  0  14  27]
  ...
  [167 178 182]
  [164 175 179]
  [155 166 170]]]"
"$1,100,000",Learn more about 40909 High St,https://www.realtor.com/realestateandhomes-detail/40909-High-St_Fremont_CA_94538_M20675-88368,"Ask a question
I am interested in 40909 High St.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/df75cff0b0924494cee4dd823851c15cl-m612358695od-w640_h480.jpg,,"[[[255 255 255]
  [244 244 244]
  [255 255 255]
  ...
  [ 88 100  60]
  [ 84  97  54]
  [ 95 108  64]]

 [[235 235 235]
  [255 255 255]
  [242 242 242]
  ...
  [ 91 103  65]
  [ 87  99  59]
  [ 80  93  50]]

 [[255 255 253]
  [255 254 252]
  [230 229 227]
  ...
  [109 121  83]
  [109 121  81]
  [ 99 111  71]]

 ...

 [[216 217 211]
  [211 212 206]
  [207 208 202]
  ...
  [222 218 206]
  [225 221 209]
  [227 223 211]]

 [[208 209 203]
  [207 208 202]
  [204 205 199]
  ...
  [223 219 207]
  [223 219 207]
  [224 220 208]]

 [[208 209 203]
  [207 208 202]
  [204 205 199]
  ...
  [223 219 208]
  [223 219 208]
  [224 220 209]]]"
"$4,087","36126 Fanshawe Ct, Fremont, CA, 94536",https://www.realtor.com/realestateandhomes-detail/36126-Fanshawe-Ct_Fremont_CA_94536_M18564-50910,"Learn more about 36126 Fanshawe Ct
Ask a question
I am interested in 36126 Fanshawe Ct.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/e2e81e400f00b1faf78df3f8b597f95dl-m2191467194od-w640_h480.jpg,,"[[[  1 146 253]
  [  1 146 253]
  [  1 146 253]
  ...
  [246 251 255]
  [246 251 255]
  [246 251 255]]

 [[  1 146 253]
  [  1 146 253]
  [  1 146 253]
  ...
  [242 247 251]
  [242 247 251]
  [242 247 251]]

 [[  1 146 253]
  [  1 146 253]
  [  1 146 253]
  ...
  [239 244 248]
  [239 244 248]
  [239 244 248]]

 ...

 [[201 197 194]
  [189 185 182]
  [181 177 174]
  ...
  [ 87  90  97]
  [ 73  76  83]
  [ 93  96 103]]

 [[201 197 194]
  [192 188 185]
  [185 181 178]
  ...
  [ 76  81  87]
  [ 73  78  84]
  [ 80  85  91]]

 [[202 198 195]
  [195 191 188]
  [190 186 183]
  ...
  [114 119 125]
  [ 79  84  90]
  [ 39  44  50]]]"
"$2,593,000","176 Fecundo Ter, Fremont, CA, 94539",https://www.realtor.com/realestateandhomes-detail/176-Fecundo-Ter_Fremont_CA_94539_M93679-15557,"Learn more about 176 Fecundo Ter
Ask a question
I am interested in 176 Fecundo Ter.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/3baf02ff7b8653e84ea520e2fa58a406l-m2613491294od-w640_h480.jpg,,"[[[253 252 255]
  [248 247 252]
  [255 254 255]
  ...
  [162 161 175]
  [161 160 174]
  [160 159 173]]

 [[248 247 252]
  [255 254 255]
  [238 237 242]
  ...
  [161 160 174]
  [160 159 173]
  [159 158 172]]

 [[255 255 255]
  [255 255 255]
  [230 230 232]
  ...
  [160 159 173]
  [159 158 172]
  [158 157 171]]

 ...

 [[ 78  77  83]
  [ 76  75  81]
  [ 74  73  79]
  ...
  [ 65  65  75]
  [ 66  66  76]
  [ 67  67  77]]

 [[ 77  76  82]
  [ 75  74  80]
  [ 74  73  79]
  ...
  [ 65  65  75]
  [ 66  66  76]
  [ 67  67  77]]

 [[ 75  74  80]
  [ 74  73  79]
  [ 73  72  78]
  ...
  [ 65  65  75]
  [ 66  66  76]
  [ 67  67  77]]]"
"$1,230,000","47232 Cavanaugh Cmn, Fremont, CA, 94539",https://www.realtor.com/realestateandhomes-detail/47232-Cavanaugh-Cmn_Fremont_CA_94539_M16075-97473,"Learn more about 47232 Cavanaugh Cmn
Ask a question
I am interested in 47232 Cavanaugh Cmn.
I have served in the U.S. Military.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/5c726307dcf662282ea0520f8184368bl-m1075846730od-w640_h480.jpg,,"[[[255 249 255]
  [244 238 255]
  [255 250 255]
  ...
  [174 208 243]
  [174 208 243]
  [174 208 243]]

 [[238 236 255]
  [254 252 255]
  [244 243 255]
  ...
  [174 208 243]
  [174 208 243]
  [174 208 243]]

 [[254 255 255]
  [253 254 255]
  [228 230 229]
  ...
  [174 208 243]
  [174 208 243]
  [174 208 243]]

 ...

 [[120 135 156]
  [120 135 156]
  [120 135 156]
  ...
  [209 198 202]
  [208 197 201]
  [207 196 200]]

 [[122 137 160]
  [122 137 160]
  [122 137 160]
  ...
  [208 197 201]
  [199 188 192]
  [208 197 201]]

 [[121 137 160]
  [121 137 160]
  [121 137 160]
  ...
  [208 197 201]
  [199 188 192]
  [208 197 201]]]"
"$1,745,878",Residence 1 Plan,https://www.realtor.com/realestateandhomes-detail/Residence-1_Camellia-at-Sanctuary-Village_6509-Purple-Crab-Drive_Newark_CA_94560_P417000425101,"Learn more about Residence 1 plan
(888) 784-7638
More about this plan
I am interested in Residence 1 Plan in the Camellia at Sanctuary Village community.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase.",,https://an.rdcpix.com/34df0b49f3642e88468e2e149a82d7fae-f1954012456od-w640_h480.jpg,,"[[[163 209 235]
  [163 209 235]
  [163 209 235]
  ...
  [230 230 232]
  [232 230 231]
  [232 230 231]]

 [[163 209 235]
  [163 209 235]
  [163 209 235]
  ...
  [230 230 232]
  [231 231 233]
  [232 230 233]]

 [[163 209 235]
  [163 209 235]
  [163 209 235]
  ...
  [225 228 233]
  [227 228 233]
  [227 228 232]]

 ...

 [[133 128 124]
  [118 113 109]
  [115 110 106]
  ...
  [ 91  92  96]
  [ 91  92  96]
  [ 92  93  97]]

 [[120 115 111]
  [141 136 132]
  [125 120 116]
  ...
  [ 80  81  85]
  [ 94  95  99]
  [ 85  86  90]]

 [[122 117 113]
  [143 138 134]
  [127 122 118]
  ...
  [ 82  83  87]
  [ 95  96 100]
  [ 86  87  91]]]"
"$1,188,000","40072 Kelly St, Fremont, CA, 94538",https://www.realtor.com/realestateandhomes-detail/40072-Kelly-St_Fremont_CA_94538_M22075-96514,"Learn more about 40072 Kelly St
Ask a question
I am interested in 40072 Kelly St.
I have served in the U.S. Military.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/1d9ee7a4d70752fdf0639abd51f43f47l-m2795992967od-w640_h480.jpg,,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [138 133 129]
  [142 137 133]
  [146 141 137]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [158 153 149]
  [159 154 150]
  [159 154 150]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [165 160 156]
  [162 157 153]
  [159 154 150]]

 ...

 [[115  60  30]
  [114  59  29]
  [113  57  30]
  ...
  [189 204 223]
  [182 197 216]
  [175 190 209]]

 [[114  59  28]
  [112  57  26]
  [108  53  23]
  ...
  [185 200 219]
  [187 202 221]
  [187 202 221]]

 [[109  55  21]
  [106  51  20]
  [102  47  16]
  ...
  [172 187 206]
  [175 190 209]
  [179 194 213]]]"
"$1,098,000",Learn more about 34258 Trampini Cmn Unit 81,https://www.realtor.com/realestateandhomes-detail/34258-Trampini-Cmn-81_Fremont_CA_94555_M11482-98525,"I am interested in 34258 Trampini Cmn Unit 81.
I have served in the U.S. Military.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/1a9c2330d61ca4b74fd78e32e6661698l-m3597712155od-w640_h480.jpg,,"[[[177 172 166]
  [177 172 166]
  [177 172 166]
  ...
  [219 219 219]
  [221 221 221]
  [221 221 221]]

 [[177 172 166]
  [177 172 166]
  [177 172 166]
  ...
  [220 220 220]
  [221 221 221]
  [221 221 221]]

 [[177 172 166]
  [177 172 166]
  [177 172 166]
  ...
  [220 220 220]
  [220 220 220]
  [219 219 219]]

 ...

 [[158  97  69]
  [157  96  68]
  [163 103  75]
  ...
  [185 175 174]
  [176 166 165]
  [174 164 163]]

 [[157  96  68]
  [157  97  69]
  [160 100  72]
  ...
  [187 177 176]
  [176 166 165]
  [171 161 160]]

 [[160  99  70]
  [160 101  71]
  [161 104  75]
  ...
  [187 177 176]
  [176 166 165]
  [171 161 160]]]"
"$1,219,595",Learn more about 2348 Kinetic Cmn Unit 106,https://www.realtor.com/realestateandhomes-detail/2348-Kinetic-Cmn-Unit-106_Fremont_CA_94539_M17129-98398,"I am interested in 2348 Kinetic Cmn Unit 106.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/4c68785d55ddec4c8a1e263675e273d1l-m1377812811od-w640_h480.jpg,,"[[[ 13  73  84]
  [  2  62  73]
  [  4  66  77]
  ...
  [174 182 184]
  [177 185 187]
  [179 187 189]]

 [[  2  60  72]
  [  0  51  65]
  [ 10  69  83]
  ...
  [172 180 182]
  [174 182 184]
  [177 185 187]]

 [[ 33  90 107]
  [  0  48  65]
  [ 10  69  87]
  ...
  [169 177 179]
  [172 180 182]
  [174 182 184]]

 ...

 [[160 143 123]
  [163 146 126]
  [168 151 131]
  ...
  [ 94  85  80]
  [ 96  87  82]
  [ 98  89  84]]

 [[176 160 137]
  [177 161 138]
  [178 162 139]
  ...
  [ 97  88  83]
  [ 99  90  85]
  [102  93  88]]

 [[189 173 150]
  [188 172 149]
  [186 170 147]
  ...
  [ 98  89  84]
  [101  92  87]
  [104  95  90]]]"
"$1,250,000","4302 Pecos Ave, Fremont, CA, 94555",https://www.realtor.com/realestateandhomes-detail/4302-Pecos-Ave_Fremont_CA_94555_M11249-72246,"Learn more about 4302 Pecos Ave
Ask a question
I am interested in 4302 Pecos Ave.
I have served in the U.S. Military.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/ea0c9f6bdb433181fd66a465c5314e8al-m1643772851od-w640_h480.jpg,,"[[[255 254 236]
  [255 249 231]
  [255 255 237]
  ...
  [ 34 112 210]
  [ 34 112 210]
  [ 34 112 210]]

 [[249 244 251]
  [255 253 255]
  [239 234 241]
  ...
  [ 34 112 210]
  [ 34 112 210]
  [ 34 112 210]]

 [[252 253 255]
  [250 251 255]
  [225 226 247]
  ...
  [ 34 112 210]
  [ 34 112 210]
  [ 34 112 210]]

 ...

 [[132 131  64]
  [104 105  37]
  [ 89  92  23]
  ...
  [252 242 217]
  [251 241 216]
  [246 236 211]]

 [[ 84  83  16]
  [115 116  48]
  [140 143  72]
  ...
  [234 223 201]
  [236 225 203]
  [242 231 209]]

 [[142 141  74]
  [114 113  46]
  [155 156  86]
  ...
  [236 225 203]
  [238 227 205]
  [244 233 211]]]"
"$1,699,900","251 Saint Nicholas Ct, Fremont, CA, 94539",https://www.realtor.com/realestateandhomes-detail/251-Saint-Nicholas-Ct_Fremont_CA_94539_M18502-53391,"Learn more about 251 Saint Nicholas Ct
Ask a question
I am interested in 251 Saint Nicholas Ct.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/b8fa376d0f78bb837d192397d908d330l-m4005774977od-w640_h480.jpg,,"[[[250 253 244]
  [247 250 241]
  [253 255 247]
  ...
  [124 165 227]
  [124 165 227]
  [124 165 227]]

 [[244 244 242]
  [255 255 253]
  [240 240 238]
  ...
  [124 165 227]
  [124 165 227]
  [124 165 227]]

 [[255 254 255]
  [248 247 252]
  [229 228 233]
  ...
  [124 165 227]
  [124 165 227]
  [124 165 227]]

 ...

 [[137 137 137]
  [132 132 132]
  [128 128 128]
  ...
  [123 122 127]
  [130 129 134]
  [121 120 125]]

 [[132 132 132]
  [127 127 127]
  [144 144 144]
  ...
  [147 146 151]
  [150 149 154]
  [141 140 145]]

 [[136 136 136]
  [136 136 136]
  [155 155 155]
  ...
  [138 137 142]
  [148 147 152]
  [145 144 149]]]"
"$1,150,000","35198 Lancero St, Fremont, CA, 94536",https://www.realtor.com/realestateandhomes-detail/35198-Lancero-St_Fremont_CA_94536_M13911-25607,"Learn more about 35198 Lancero St
Ask a question
I am interested in 35198 Lancero St.
Get pre-approved by a lender.
By proceeding, you consent to receive calls and texts at the number you provided, including marketing by autodialer and prerecorded and artificial voice, and email, from realtor.com and others about your inquiry and other home-related matters, but not as a condition of any purchase; this applies regardless of whether you check, or leave un-checked, any box above.",,https://ap.rdcpix.com/119906d0fdfc37adc8a5ec3ef1868ab8l-m972208977od-w640_h480.jpg,,"[[[251 252 247]
  [246 247 242]
  [255 255 251]
  ...
  [ 91 141 212]
  [ 93 143 214]
  [ 95 145 216]]

 [[246 247 242]
  [255 255 251]
  [236 236 234]
  ...
  [ 77 127 198]
  [ 78 128 199]
  [ 79 129 200]]

 [[255 255 253]
  [255 255 253]
  [230 230 228]
  ...
  [ 67 117 188]
  [ 67 117 188]
  [ 67 117 188]]

 ...

 [[159 161  95]
  [ 65  67   1]
  [ 81  84  15]
  ...
  [154 141 109]
  [161 148 116]
  [179 166 134]]

 [[170 175 108]
  [136 141  74]
  [ 90  96  26]
  ...
  [169 156 124]
  [170 157 125]
  [166 153 121]]

 [[122 127  60]
  [108 113  46]
  [ 92  98  28]
  ...
  [171 158 124]
  [171 158 124]
  [167 154 120]]]"
